source,target,weight,total_votes_agreed,total_votes_shared,source_party,target_party,period,topic
Christian Juhl,Ida Auken,0.54,27,50,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Per Stig Møller,0.45588235294117646,31,68,Enhedslisten,Det Konservative Folkeparti,68,klima
Christian Juhl,Villum Christensen,0.4915254237288136,29,59,Enhedslisten,Liberal Alliance,68,klima
Christian Juhl,Lars Dohn,1.0,85,85,Enhedslisten,Enhedslisten,68,klima
Christian Juhl,Ellen Trane Nørby,0.5185185185185185,28,54,Enhedslisten,Venstre,68,klima
Christian Juhl,Martin Henriksen (udpeget af DF),0.5151515151515151,17,33,Enhedslisten,Dansk Folkeparti,68,klima
Christian Juhl,Søren Pind,0.37037037037037035,10,27,Enhedslisten,Venstre,68,klima
Christian Juhl,Marianne Jelved,0.6842105263157895,26,38,Enhedslisten,Radikale Venstre,68,klima
Christian Juhl,Jakob Engel-Schmidt,0.5238095238095238,22,42,Enhedslisten,Moderaterne,68,klima
Christian Juhl,Pernille Skipper,1.0,60,60,Enhedslisten,Enhedslisten,68,klima
Christian Juhl,Martin Geertsen,0.45588235294117646,31,68,Enhedslisten,Venstre,68,klima
Christian Juhl,Pia Olsen Dyhr,0.6428571428571429,27,42,Enhedslisten,Socialistisk Folkeparti,68,klima
Christian Juhl,Peter Skaarup,0.4444444444444444,8,18,Enhedslisten,Danmarksdemokraterne,68,klima
Christian Juhl,Kristian Thulesen Dahl,0.3333333333333333,5,15,Enhedslisten,Uden for folketingsgrupperne,68,klima
Christian Juhl,Carsten Hansen,0.7288135593220338,43,59,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Margrethe Vestager,0.6666666666666666,12,18,Enhedslisten,Radikale Venstre,68,klima
Christian Juhl,Simon Emil Ammitzbøll-Bille,0.358974358974359,14,39,Enhedslisten,Uden for folketingsgrupperne,68,klima
Christian Juhl,Helle Thorning-Schmidt,0.25,1,4,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Lars Barfoed,0.4090909090909091,18,44,Enhedslisten,Det Konservative Folkeparti,68,klima
Christian Juhl,Mogens Jensen,0.8378378378378378,31,37,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Sofie Carsten Nielsen,0.6086956521739131,28,46,Enhedslisten,Radikale Venstre,68,klima
Christian Juhl,Andreas Steenberg,0.75,54,72,Enhedslisten,Radikale Venstre,68,klima
Christian Juhl,Hans Andersen,0.5466666666666666,41,75,Enhedslisten,Venstre,68,klima
Christian Juhl,Anni Matthiesen,0.5070422535211268,36,71,Enhedslisten,Venstre,68,klima
Christian Juhl,Pernille Rosenkrantz-Theil,0.8,32,40,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Per Clausen,1.0,58,58,Enhedslisten,Enhedslisten,68,klima
Christian Juhl,Jacob Jensen,0.7272727272727273,8,11,Enhedslisten,Venstre,68,klima
Christian Juhl,Michael Aastrup Jensen,1.0,2,2,Enhedslisten,Venstre,68,klima
Christian Juhl,Sara Olsvig,1.0,1,1,Enhedslisten,Inuit Ataqatigiit,68,klima
Christian Juhl,Annette Lind,1.0,1,1,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Inger Støjberg,1.0,1,1,Enhedslisten,Danmarksdemokraterne,68,klima
Christian Juhl,Bent Bøgsted,1.0,1,1,Enhedslisten,Danmarksdemokraterne,68,klima
Christian Juhl,Lennart Damsbo-Andersen,1.0,1,1,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Julie Skovsby,1.0,1,1,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Mai Mercado,1.0,1,1,Enhedslisten,Det Konservative Folkeparti,68,klima
Christian Juhl,Thyra Frank,1.0,1,1,Enhedslisten,Liberal Alliance,68,klima
Christian Juhl,Zenia Stampe,1.0,1,1,Enhedslisten,Radikale Venstre,68,klima
Christian Juhl,Fatma Øktem,1.0,1,1,Enhedslisten,Venstre,68,klima
Christian Juhl,Karsten Nonbo,1.0,1,1,Enhedslisten,Venstre,68,klima
Christian Juhl,Pernille Vigsø Bagge,1.0,1,1,Enhedslisten,Socialistisk Folkeparti,68,klima
Christian Juhl,Mette Gjerskov,1.0,1,1,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Anne Baastrup,1.0,1,1,Enhedslisten,Socialistisk Folkeparti,68,klima
Christian Juhl,Jane Heitmann,1.0,1,1,Enhedslisten,Venstre,68,klima
Christian Juhl,Thomas Jensen,1.0,1,1,Enhedslisten,Socialdemokratiet,68,klima
Christian Juhl,Jonas Dahl,1.0,1,1,Enhedslisten,Socialistisk Folkeparti,68,klima
Christian Juhl,Troels Lund Poulsen,1.0,1,1,Enhedslisten,Venstre,68,klima
Christian Juhl,Jakob Ellemann-Jensen,1.0,1,1,Enhedslisten,Venstre,68,klima
Erling Bonnesen,Liselott Blixt,0.6699029126213593,69,103,Venstre,Uden for folketingsgrupperne,68,klima
Erling Bonnesen,Annette Vilhelmsen,0.7052631578947368,67,95,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Flemming Damgaard Larsen,1.0,126,126,Venstre,Venstre,68,klima
Erling Bonnesen,Nikolaj Villumsen,0.4647887323943662,33,71,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Tom Behnke,0.8981481481481481,97,108,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Karen Ellemann,0.9895833333333334,95,96,Venstre,Venstre,68,klima
Erling Bonnesen,Jeppe Mikkelsen,0.7256637168141593,82,113,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Christian Langballe (udpeget af DF),0.723404255319149,68,94,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Torsten Schack Pedersen,0.9876543209876543,80,81,Venstre,Venstre,68,klima
Erling Bonnesen,Mads Rørvig,1.0,93,93,Venstre,Venstre,68,klima
Erling Bonnesen,Brian Mikkelsen,0.9146341463414634,75,82,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Troels Ravn,0.6741573033707865,60,89,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Özlem Sara Cekic,0.6697247706422018,73,109,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Marlene Borst Hansen,0.7272727272727273,56,77,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Finn Sørensen,0.5425531914893617,51,94,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Louise Elholm,1.0,96,96,Venstre,Venstre,68,klima
Erling Bonnesen,Peter Christensen,1.0,49,49,Venstre,Venstre,68,klima
Erling Bonnesen,Mike Legarth,0.9042553191489362,85,94,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Jesper Petersen,0.7425742574257426,75,101,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,René Christensen,0.75,42,56,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Ole Birk Olesen,0.7333333333333333,55,75,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Morten Marinus,0.7717391304347826,71,92,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Jan E. Jørgensen,1.0,115,115,Venstre,Venstre,68,klima
Erling Bonnesen,Charlotte Dyremose,0.84375,27,32,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Trine Pertou Mach,0.7872340425531915,37,47,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Joachim B. Olsen,0.7349397590361446,61,83,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Lotte Rod,0.693069306930693,70,101,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Jens Henrik Thulesen Dahl,0.6814159292035398,77,113,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Trine Bramsen,0.736,92,125,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Dennis Flydtkjær,0.6818181818181818,75,110,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Benny Engelbrecht,0.7459016393442623,91,122,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Karina Lorentzen Dehnhardt,0.7910447761194029,53,67,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Stine Brix,0.5576923076923077,58,104,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Hans Christian Schmidt,0.9838709677419355,61,62,Venstre,Venstre,68,klima
Erling Bonnesen,Kim Andersen (udpeget af V),1.0,98,98,Venstre,Venstre,68,klima
Erling Bonnesen,Preben Bang Henriksen,1.0,89,89,Venstre,Venstre,68,klima
Erling Bonnesen,Bertel Haarder,1.0,69,69,Venstre,Venstre,68,klima
Erling Bonnesen,Sophie Løhde,0.9827586206896551,57,58,Venstre,Venstre,68,klima
Erling Bonnesen,John Dyrby Paulsen,0.7654320987654321,62,81,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Mette Bock,0.7083333333333334,68,96,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Thomas Danielsen,1.0,77,77,Venstre,Venstre,68,klima
Erling Bonnesen,Lars Løkke Rasmussen,1.0,5,5,Venstre,Moderaterne,68,klima
Erling Bonnesen,Johanne Schmidt-Nielsen,0.5466666666666666,41,75,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Anders Samuelsen,0.75,36,48,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Lone Loklindt,0.7129629629629629,77,108,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Eigil Andersen,0.6964285714285714,78,112,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Jan Johansen,0.7745098039215687,79,102,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Liv Holm Andersen,0.7222222222222222,91,126,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Karina Adsbøl,0.7043478260869566,81,115,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Nicolai Wammen,0.8709677419354839,27,31,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Christine Antorini,0.7972972972972973,59,74,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Holger K. Nielsen,0.7738095238095238,65,84,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Henning Hyllested,0.5533980582524272,57,103,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Karen Hækkerup (udpeget af S),0.7021276595744681,33,47,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Karin Nødgaard,0.7291666666666666,70,96,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Rasmus Helveg Petersen,0.7108433734939759,59,83,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Nick Hækkerup,0.7837837837837838,29,37,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Merete Riisager,0.7764705882352941,66,85,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Mette Reissmann,0.696969696969697,69,99,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Marie Krarup,0.6981132075471698,74,106,Venstre,Uden for folketingsgrupperne,68,klima
Erling Bonnesen,Hans Kristian Skibby,0.6942148760330579,84,121,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Steen Gade,0.7155963302752294,78,109,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Anne Sina,0.8421052631578947,32,38,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Rosa Lund,0.44,33,75,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Morten Østergaard,0.6774193548387096,21,31,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Kim Christiansen,0.6385542168674698,53,83,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Lene Espersen,0.9722222222222222,35,36,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Christian Friis Bach,0.7777777777777778,28,36,Venstre,Venstre,68,klima
Erling Bonnesen,Mette Frederiksen,0.76,57,75,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Ida Auken,0.71875,46,64,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Per Stig Møller,0.9010989010989011,82,91,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Villum Christensen,0.7272727272727273,48,66,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Lars Dohn,0.48514851485148514,49,101,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Ellen Trane Nørby,1.0,65,65,Venstre,Venstre,68,klima
Erling Bonnesen,Martin Henriksen (udpeget af DF),0.6842105263157895,26,38,Venstre,Dansk Folkeparti,68,klima
Erling Bonnesen,Søren Pind,1.0,43,43,Venstre,Venstre,68,klima
Erling Bonnesen,Marianne Jelved,0.673469387755102,33,49,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Jakob Engel-Schmidt,1.0,41,41,Venstre,Moderaterne,68,klima
Erling Bonnesen,Pernille Skipper,0.5232558139534884,45,86,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Martin Geertsen,1.0,90,90,Venstre,Venstre,68,klima
Erling Bonnesen,Pia Olsen Dyhr,0.7288135593220338,43,59,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Peter Skaarup,0.6363636363636364,14,22,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Kristian Thulesen Dahl,0.5714285714285714,8,14,Venstre,Uden for folketingsgrupperne,68,klima
Erling Bonnesen,Carsten Hansen,0.65625,42,64,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Margrethe Vestager,0.68,17,25,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Simon Emil Ammitzbøll-Bille,0.782608695652174,36,46,Venstre,Uden for folketingsgrupperne,68,klima
Erling Bonnesen,Helle Thorning-Schmidt,0.6666666666666666,2,3,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Lars Barfoed,0.8518518518518519,46,54,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Mogens Jensen,0.75,45,60,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Sofie Carsten Nielsen,0.7142857142857143,45,63,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Andreas Steenberg,0.7476635514018691,80,107,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Hans Andersen,0.9901960784313726,101,102,Venstre,Venstre,68,klima
Erling Bonnesen,Anni Matthiesen,1.0,90,90,Venstre,Venstre,68,klima
Erling Bonnesen,Pernille Rosenkrantz-Theil,0.7,42,60,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Per Clausen,0.5,38,76,Venstre,Enhedslisten,68,klima
Erling Bonnesen,Jacob Jensen,1.0,11,11,Venstre,Venstre,68,klima
Erling Bonnesen,Michael Aastrup Jensen,1.0,3,3,Venstre,Venstre,68,klima
Erling Bonnesen,Sara Olsvig,1.0,1,1,Venstre,Inuit Ataqatigiit,68,klima
Erling Bonnesen,Annette Lind,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Inger Støjberg,1.0,1,1,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Bent Bøgsted,1.0,1,1,Venstre,Danmarksdemokraterne,68,klima
Erling Bonnesen,Lennart Damsbo-Andersen,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Julie Skovsby,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Mai Mercado,1.0,1,1,Venstre,Det Konservative Folkeparti,68,klima
Erling Bonnesen,Thyra Frank,1.0,1,1,Venstre,Liberal Alliance,68,klima
Erling Bonnesen,Zenia Stampe,1.0,1,1,Venstre,Radikale Venstre,68,klima
Erling Bonnesen,Fatma Øktem,1.0,1,1,Venstre,Venstre,68,klima
Erling Bonnesen,Karsten Nonbo,1.0,1,1,Venstre,Venstre,68,klima
Erling Bonnesen,Pernille Vigsø Bagge,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Mette Gjerskov,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Anne Baastrup,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Jane Heitmann,1.0,1,1,Venstre,Venstre,68,klima
Erling Bonnesen,Thomas Jensen,1.0,1,1,Venstre,Socialdemokratiet,68,klima
Erling Bonnesen,Jonas Dahl,1.0,1,1,Venstre,Socialistisk Folkeparti,68,klima
Erling Bonnesen,Troels Lund Poulsen,1.0,1,1,Venstre,Venstre,68,klima
Erling Bonnesen,Jakob Ellemann-Jensen,1.0,1,1,Venstre,Venstre,68,klima
Liselott Blixt,Annette Vilhelmsen,0.43902439024390244,36,82,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Flemming Damgaard Larsen,0.6982758620689655,81,116,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Nikolaj Villumsen,0.42857142857142855,30,70,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Tom Behnke,0.6702127659574468,63,94,Uden for folketingsgrupperne,Det Konservative Folkeparti,68,klima
Liselott Blixt,Karen Ellemann,0.7142857142857143,65,91,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Jeppe Mikkelsen,0.5,52,104,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Christian Langballe (udpeget af DF),1.0,84,84,Uden for folketingsgrupperne,Dansk Folkeparti,68,klima
Liselott Blixt,Torsten Schack Pedersen,0.7283950617283951,59,81,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Mads Rørvig,0.7126436781609196,62,87,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Brian Mikkelsen,0.6282051282051282,49,78,Uden for folketingsgrupperne,Det Konservative Folkeparti,68,klima
Liselott Blixt,Troels Ravn,0.5066666666666667,38,75,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Özlem Sara Cekic,0.4782608695652174,44,92,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Marlene Borst Hansen,0.5060240963855421,42,83,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Finn Sørensen,0.4444444444444444,36,81,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Louise Elholm,0.7011494252873564,61,87,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Peter Christensen,0.717948717948718,28,39,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Mike Legarth,0.6867469879518072,57,83,Uden for folketingsgrupperne,Det Konservative Folkeparti,68,klima
Liselott Blixt,Jesper Petersen,0.5368421052631579,51,95,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,René Christensen,0.9803921568627451,50,51,Uden for folketingsgrupperne,Dansk Folkeparti,68,klima
Liselott Blixt,Ole Birk Olesen,0.53125,34,64,Uden for folketingsgrupperne,Liberal Alliance,68,klima
Liselott Blixt,Morten Marinus,1.0,80,80,Uden for folketingsgrupperne,Dansk Folkeparti,68,klima
Liselott Blixt,Jan E. Jørgensen,0.696078431372549,71,102,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Charlotte Dyremose,0.59375,19,32,Uden for folketingsgrupperne,Det Konservative Folkeparti,68,klima
Liselott Blixt,Trine Pertou Mach,0.5918367346938775,29,49,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Joachim B. Olsen,0.5844155844155844,45,77,Uden for folketingsgrupperne,Liberal Alliance,68,klima
Liselott Blixt,Lotte Rod,0.5454545454545454,48,88,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Jens Henrik Thulesen Dahl,1.0,97,97,Uden for folketingsgrupperne,Danmarksdemokraterne,68,klima
Liselott Blixt,Trine Bramsen,0.5172413793103449,60,116,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Dennis Flydtkjær,0.990909090909091,109,110,Uden for folketingsgrupperne,Danmarksdemokraterne,68,klima
Liselott Blixt,Benny Engelbrecht,0.5405405405405406,60,111,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Karina Lorentzen Dehnhardt,0.515625,33,64,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Stine Brix,0.4536082474226804,44,97,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Hans Christian Schmidt,0.711864406779661,42,59,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Kim Andersen (udpeget af V),0.6555555555555556,59,90,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Preben Bang Henriksen,0.7317073170731707,60,82,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Bertel Haarder,0.6557377049180327,40,61,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Sophie Løhde,0.6744186046511628,29,43,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,John Dyrby Paulsen,0.5970149253731343,40,67,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Mette Bock,0.5921052631578947,45,76,Uden for folketingsgrupperne,Liberal Alliance,68,klima
Liselott Blixt,Thomas Danielsen,0.7076923076923077,46,65,Uden for folketingsgrupperne,Venstre,68,klima
Liselott Blixt,Lars Løkke Rasmussen,0.5,1,2,Uden for folketingsgrupperne,Moderaterne,68,klima
Liselott Blixt,Johanne Schmidt-Nielsen,0.390625,25,64,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Anders Samuelsen,0.6097560975609756,25,41,Uden for folketingsgrupperne,Liberal Alliance,68,klima
Liselott Blixt,Lone Loklindt,0.44329896907216493,43,97,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Eigil Andersen,0.5272727272727272,58,110,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Jan Johansen,0.5319148936170213,50,94,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Liv Holm Andersen,0.5178571428571429,58,112,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Karina Adsbøl,1.0,100,100,Uden for folketingsgrupperne,Danmarksdemokraterne,68,klima
Liselott Blixt,Nicolai Wammen,0.5666666666666667,17,30,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Christine Antorini,0.5333333333333333,32,60,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Holger K. Nielsen,0.5844155844155844,45,77,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Henning Hyllested,0.3939393939393939,39,99,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Karen Hækkerup (udpeget af S),0.44680851063829785,21,47,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Karin Nødgaard,1.0,89,89,Uden for folketingsgrupperne,Dansk Folkeparti,68,klima
Liselott Blixt,Rasmus Helveg Petersen,0.5652173913043478,39,69,Uden for folketingsgrupperne,Radikale Venstre,68,klima
Liselott Blixt,Nick Hækkerup,0.4444444444444444,16,36,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Merete Riisager,0.5529411764705883,47,85,Uden for folketingsgrupperne,Liberal Alliance,68,klima
Liselott Blixt,Mette Reissmann,0.5280898876404494,47,89,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Marie Krarup,1.0,96,96,Uden for folketingsgrupperne,Uden for folketingsgrupperne,68,klima
Liselott Blixt,Hans Kristian Skibby,1.0,111,111,Uden for folketingsgrupperne,Danmarksdemokraterne,68,klima
Liselott Blixt,Steen Gade,0.5148514851485149,52,101,Uden for folketingsgrupperne,Socialistisk Folkeparti,68,klima
Liselott Blixt,Anne Sina,0.5384615384615384,21,39,Uden for folketingsgrupperne,Socialdemokratiet,68,klima
Liselott Blixt,Rosa Lund,0.3484848484848485,23,66,Uden for folketingsgrupperne,Enhedslisten,68,klima
Liselott Blixt,Morten Østergaard,0.5,15,30,Uden for folketingsgrupperne,Radikale Venstre,68,klima
