source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Alex Ahrendtsen,Holger K. Nielsen,Dansk Folkeparti,Socialistisk Folkeparti,68,100,47.0,0.47,retspolitik
Alex Ahrendtsen,Ida Auken,Dansk Folkeparti,Socialdemokratiet,68,42,22.0,0.5238095238095238,retspolitik
Alex Ahrendtsen,Jacob Jensen,Dansk Folkeparti,Venstre,68,21,19.0,0.9047619047619048,retspolitik
Alex Ahrendtsen,Jakob Engel-Schmidt,Dansk Folkeparti,Moderaterne,68,26,18.0,0.6923076923076923,retspolitik
Alex Ahrendtsen,Jan E. Jørgensen,Dansk Folkeparti,Venstre,68,115,77.0,0.6695652173913044,retspolitik
Alex Ahrendtsen,Jan Johansen,Dansk Folkeparti,Socialdemokratiet,68,110,62.0,0.5636363636363636,retspolitik
Alex Ahrendtsen,Jens Henrik Thulesen Dahl,Dansk Folkeparti,Danmarksdemokraterne,68,115,115.0,1.0,retspolitik
Alex Ahrendtsen,Jeppe Mikkelsen,Dansk Folkeparti,Radikale Venstre,68,114,58.0,0.5087719298245614,retspolitik
Alex Ahrendtsen,Jesper Petersen,Dansk Folkeparti,Socialdemokratiet,68,123,66.0,0.5365853658536586,retspolitik
Alex Ahrendtsen,Joachim B. Olsen,Dansk Folkeparti,Liberal Alliance,68,60,45.0,0.75,retspolitik
Alex Ahrendtsen,Johanne Schmidt-Nielsen,Dansk Folkeparti,Enhedslisten,68,101,50.0,0.49504950495049505,retspolitik
Alex Ahrendtsen,John Dyrby Paulsen,Dansk Folkeparti,Socialdemokratiet,68,60,32.0,0.5333333333333333,retspolitik
Alex Ahrendtsen,Karen Ellemann,Dansk Folkeparti,Venstre,68,109,75.0,0.6880733944954128,retspolitik
Alex Ahrendtsen,Karen Hækkerup (udpeget af S),Dansk Folkeparti,Socialdemokratiet,68,35,20.0,0.5714285714285714,retspolitik
Alex Ahrendtsen,Karin Nødgaard,Dansk Folkeparti,Dansk Folkeparti,68,66,66.0,1.0,retspolitik
Alex Ahrendtsen,Karina Adsbøl,Dansk Folkeparti,Danmarksdemokraterne,68,102,102.0,1.0,retspolitik
Alex Ahrendtsen,Karina Lorentzen Dehnhardt,Dansk Folkeparti,Socialistisk Folkeparti,68,94,46.0,0.48936170212765956,retspolitik
Alex Ahrendtsen,Karsten Lauritzen,Dansk Folkeparti,Venstre,68,75,59.0,0.7866666666666666,retspolitik
Alex Ahrendtsen,Kim Andersen (udpeget af V),Dansk Folkeparti,Venstre,68,63,49.0,0.7777777777777778,retspolitik
Alex Ahrendtsen,Kim Christiansen,Dansk Folkeparti,Dansk Folkeparti,68,61,61.0,1.0,retspolitik
Alex Ahrendtsen,Kristian Thulesen Dahl,Dansk Folkeparti,Uden for folketingsgrupperne,68,15,15.0,1.0,retspolitik
Alex Ahrendtsen,Lars Barfoed,Dansk Folkeparti,Det Konservative Folkeparti,68,85,56.0,0.6588235294117647,retspolitik
Alex Ahrendtsen,Lars Dohn,Dansk Folkeparti,Enhedslisten,68,74,29.0,0.3918918918918919,retspolitik
Alex Ahrendtsen,Lars Løkke Rasmussen,Dansk Folkeparti,Moderaterne,68,6,6.0,1.0,retspolitik
Alex Ahrendtsen,Lene Espersen,Dansk Folkeparti,Det Konservative Folkeparti,68,32,27.0,0.84375,retspolitik
Alex Ahrendtsen,Liselott Blixt,Dansk Folkeparti,Uden for folketingsgrupperne,68,93,93.0,1.0,retspolitik
Alex Ahrendtsen,Liv Holm Andersen,Dansk Folkeparti,Radikale Venstre,68,133,68.0,0.5112781954887218,retspolitik
Alex Ahrendtsen,Lone Loklindt,Dansk Folkeparti,Radikale Venstre,68,122,61.0,0.5,retspolitik
Alex Ahrendtsen,Lotte Rod,Dansk Folkeparti,Radikale Venstre,68,126,63.0,0.5,retspolitik
Alex Ahrendtsen,Louise Elholm,Dansk Folkeparti,Venstre,68,107,69.0,0.6448598130841121,retspolitik
Alex Ahrendtsen,Mads Rørvig,Dansk Folkeparti,Venstre,68,62,50.0,0.8064516129032258,retspolitik
Alex Ahrendtsen,Margrethe Vestager,Dansk Folkeparti,Radikale Venstre,68,23,17.0,0.7391304347826086,retspolitik
Alex Ahrendtsen,Marianne Jelved,Dansk Folkeparti,Radikale Venstre,68,74,29.0,0.3918918918918919,retspolitik
Alex Ahrendtsen,Marie Krarup,Dansk Folkeparti,Uden for folketingsgrupperne,68,105,105.0,1.0,retspolitik
Alex Ahrendtsen,Marlene Borst Hansen,Dansk Folkeparti,Radikale Venstre,68,96,47.0,0.4895833333333333,retspolitik
Alex Ahrendtsen,Martin Geertsen,Dansk Folkeparti,Venstre,68,104,72.0,0.6923076923076923,retspolitik
Alex Ahrendtsen,Martin Henriksen (udpeget af DF),Dansk Folkeparti,Dansk Folkeparti,68,46,46.0,1.0,retspolitik
Alex Ahrendtsen,Merete Riisager,Dansk Folkeparti,Liberal Alliance,68,84,52.0,0.6190476190476191,retspolitik
Alex Ahrendtsen,Mette Bock,Dansk Folkeparti,Liberal Alliance,68,66,50.0,0.7575757575757576,retspolitik
Alex Ahrendtsen,Mette Frederiksen,Dansk Folkeparti,Socialdemokratiet,68,87,42.0,0.4827586206896552,retspolitik
Alex Ahrendtsen,Mette Reissmann,Dansk Folkeparti,Socialdemokratiet,68,109,52.0,0.47706422018348627,retspolitik
Alex Ahrendtsen,Michael Aastrup Jensen,Dansk Folkeparti,Venstre,68,5,5.0,1.0,retspolitik
