source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anders Samuelsen,Karina Lorentzen Dehnhardt,Liberal Alliance,Socialistisk Folkeparti,68,17,11.0,0.6470588235294118,immigration
Anders Samuelsen,Karsten Lauritzen,Liberal Alliance,Venstre,68,21,18.0,0.8571428571428571,immigration
Anders Samuelsen,Kim Andersen (udpeget af V),Liberal Alliance,Venstre,68,25,21.0,0.84,immigration
Anders Samuelsen,Kim Christiansen,Liberal Alliance,Dansk Folkeparti,68,21,14.0,0.6666666666666666,immigration
Anders Samuelsen,Lars Barfoed,Liberal Alliance,Det Konservative Folkeparti,68,14,12.0,0.8571428571428571,immigration
Anders Samuelsen,Lars Dohn,Liberal Alliance,Enhedslisten,68,22,6.0,0.2727272727272727,immigration
Anders Samuelsen,Lene Espersen,Liberal Alliance,Det Konservative Folkeparti,68,5,4.0,0.8,immigration
Anders Samuelsen,Liselott Blixt,Liberal Alliance,Uden for folketingsgrupperne,68,17,11.0,0.6470588235294118,immigration
Anders Samuelsen,Liv Holm Andersen,Liberal Alliance,Radikale Venstre,68,19,10.0,0.5263157894736842,immigration
Anders Samuelsen,Lone Loklindt,Liberal Alliance,Radikale Venstre,68,25,16.0,0.64,immigration
Anders Samuelsen,Lotte Rod,Liberal Alliance,Radikale Venstre,68,21,11.0,0.5238095238095238,immigration
Anders Samuelsen,Louise Elholm,Liberal Alliance,Venstre,68,25,22.0,0.88,immigration
Anders Samuelsen,Mads Rørvig,Liberal Alliance,Venstre,68,12,9.0,0.75,immigration
Anders Samuelsen,Margrethe Vestager,Liberal Alliance,Radikale Venstre,68,2,0.0,0.0,immigration
Anders Samuelsen,Marianne Jelved,Liberal Alliance,Radikale Venstre,68,10,7.0,0.7,immigration
Anders Samuelsen,Marie Krarup,Liberal Alliance,Uden for folketingsgrupperne,68,23,16.0,0.6956521739130435,immigration
Anders Samuelsen,Marlene Borst Hansen,Liberal Alliance,Radikale Venstre,68,16,10.0,0.625,immigration
Anders Samuelsen,Martin Geertsen,Liberal Alliance,Venstre,68,23,21.0,0.9130434782608695,immigration
Anders Samuelsen,Martin Henriksen (udpeget af DF),Liberal Alliance,Dansk Folkeparti,68,10,8.0,0.8,immigration
Anders Samuelsen,Merete Riisager,Liberal Alliance,Liberal Alliance,68,19,18.0,0.9473684210526315,immigration
Anders Samuelsen,Mette Bock,Liberal Alliance,Liberal Alliance,68,21,21.0,1.0,immigration
Anders Samuelsen,Mette Frederiksen,Liberal Alliance,Socialdemokratiet,68,16,9.0,0.5625,immigration
Anders Samuelsen,Mette Reissmann,Liberal Alliance,Socialdemokratiet,68,22,14.0,0.6363636363636364,immigration
Anders Samuelsen,Michael Aastrup Jensen,Liberal Alliance,Venstre,68,1,1.0,1.0,immigration
Anders Samuelsen,Mike Legarth,Liberal Alliance,Det Konservative Folkeparti,68,17,14.0,0.8235294117647058,immigration
Anders Samuelsen,Mogens Jensen,Liberal Alliance,Socialdemokratiet,68,9,6.0,0.6666666666666666,immigration
Anders Samuelsen,Morten Marinus,Liberal Alliance,Dansk Folkeparti,68,23,16.0,0.6956521739130435,immigration
Anders Samuelsen,Morten Østergaard,Liberal Alliance,Radikale Venstre,68,3,2.0,0.6666666666666666,immigration
Anders Samuelsen,Nick Hækkerup,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,immigration
Anders Samuelsen,Nicolai Wammen,Liberal Alliance,Socialdemokratiet,68,7,6.0,0.8571428571428571,immigration
Anders Samuelsen,Nikolaj Villumsen,Liberal Alliance,Enhedslisten,68,20,10.0,0.5,immigration
Anders Samuelsen,Ole Birk Olesen,Liberal Alliance,Liberal Alliance,68,16,16.0,1.0,immigration
Anders Samuelsen,Per Clausen,Liberal Alliance,Enhedslisten,68,17,7.0,0.4117647058823529,immigration
Anders Samuelsen,Per Stig Møller,Liberal Alliance,Det Konservative Folkeparti,68,11,10.0,0.9090909090909091,immigration
Anders Samuelsen,Pernille Rosenkrantz-Theil,Liberal Alliance,Socialdemokratiet,68,18,11.0,0.6111111111111112,immigration
Anders Samuelsen,Pernille Skipper,Liberal Alliance,Enhedslisten,68,11,3.0,0.2727272727272727,immigration
Anders Samuelsen,Peter Christensen,Liberal Alliance,Venstre,68,5,4.0,0.8,immigration
