party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Inuit Ataqatigiit,Socialdemokratiet,65,346,285.0,0.8236994219653179,finans_budget
Inuit Ataqatigiit,Socialistisk Folkeparti,65,57,52.0,0.9122807017543859,finans_budget
Inuit Ataqatigiit,Tjóðveldi,65,5,5.0,1.0,finans_budget
Inuit Ataqatigiit,Uden for folketingsgrupperne,65,43,12.0,0.27906976744186046,finans_budget
Inuit Ataqatigiit,Venstre,65,343,31.0,0.09037900874635568,finans_budget
Kristeligt Folkeparti,Kristeligt Folkeparti,65,12,12.0,1.0,finans_budget
Kristeligt Folkeparti,Kristendemokraterne,65,193,187.0,0.9689119170984456,finans_budget
Kristeligt Folkeparti,Liberal Alliance,65,215,107.0,0.49767441860465117,finans_budget
Kristeligt Folkeparti,Moderaterne,65,12,7.0,0.5833333333333334,finans_budget
Kristeligt Folkeparti,Not able to assign,65,841,477.0,0.5671819262782402,finans_budget
Kristeligt Folkeparti,Ny Alliance,65,124,76.0,0.6129032258064516,finans_budget
Kristeligt Folkeparti,Radikale Venstre,65,858,484.0,0.5641025641025641,finans_budget
Kristeligt Folkeparti,Sambandsflokkurin,65,5,4.0,0.8,finans_budget
Kristeligt Folkeparti,Socialdemokratiet,65,6870,3975.0,0.5786026200873362,finans_budget
Kristeligt Folkeparti,Socialistisk Folkeparti,65,1106,622.0,0.5623869801084991,finans_budget
Kristeligt Folkeparti,Tjóðveldi,65,9,7.0,0.7777777777777778,finans_budget
Kristeligt Folkeparti,Uden for folketingsgrupperne,65,815,403.0,0.49447852760736194,finans_budget
Kristeligt Folkeparti,Venstre,65,6801,3364.0,0.4946331421849728,finans_budget
Kristendemokraterne,Liberal Alliance,65,190,86.0,0.45263157894736844,finans_budget
Kristendemokraterne,Moderaterne,65,12,7.0,0.5833333333333334,finans_budget
Kristendemokraterne,Not able to assign,65,765,421.0,0.550326797385621,finans_budget
Kristendemokraterne,Ny Alliance,65,105,59.0,0.5619047619047619,finans_budget
Kristendemokraterne,Radikale Venstre,65,770,407.0,0.5285714285714286,finans_budget
Kristendemokraterne,Sambandsflokkurin,65,1,0.0,0.0,finans_budget
Kristendemokraterne,Socialdemokratiet,65,6121,3349.0,0.5471328214344061,finans_budget
Kristendemokraterne,Socialistisk Folkeparti,65,977,539.0,0.5516888433981576,finans_budget
Kristendemokraterne,Tjóðveldi,65,9,7.0,0.7777777777777778,finans_budget
Kristendemokraterne,Uden for folketingsgrupperne,65,728,330.0,0.4532967032967033,finans_budget
Kristendemokraterne,Venstre,65,6045,2736.0,0.45260545905707195,finans_budget
Liberal Alliance,Moderaterne,65,11,11.0,1.0,finans_budget
Liberal Alliance,Not able to assign,65,794,229.0,0.2884130982367758,finans_budget
Liberal Alliance,Ny Alliance,65,113,113.0,1.0,finans_budget
Liberal Alliance,Radikale Venstre,65,802,327.0,0.4077306733167082,finans_budget
Liberal Alliance,Sambandsflokkurin,65,2,2.0,1.0,finans_budget
Liberal Alliance,Socialdemokratiet,65,6401,1900.0,0.2968286205280425,finans_budget
Liberal Alliance,Socialistisk Folkeparti,65,1025,281.0,0.27414634146341466,finans_budget
Liberal Alliance,Tjóðveldi,65,9,0.0,0.0,finans_budget
Liberal Alliance,Uden for folketingsgrupperne,65,759,647.0,0.852437417654809,finans_budget
Liberal Alliance,Venstre,65,6341,6339.0,0.9996845923355937,finans_budget
Moderaterne,Not able to assign,65,44,24.0,0.5454545454545454,finans_budget
Moderaterne,Ny Alliance,65,11,11.0,1.0,finans_budget
Moderaterne,Radikale Venstre,65,47,23.0,0.48936170212765956,finans_budget
Moderaterne,Sambandsflokkurin,65,1,1.0,1.0,finans_budget
Moderaterne,Socialdemokratiet,65,346,169.0,0.4884393063583815,finans_budget
Moderaterne,Socialistisk Folkeparti,65,68,42.0,0.6176470588235294,finans_budget
Moderaterne,Uden for folketingsgrupperne,65,24,24.0,1.0,finans_budget
Moderaterne,Venstre,65,384,384.0,1.0,finans_budget
Not able to assign,Not able to assign,65,1182,1036.0,0.8764805414551607,finans_budget
Not able to assign,Ny Alliance,65,444,157.0,0.3536036036036036,finans_budget
Not able to assign,Radikale Venstre,65,3193,2080.0,0.6514249921703726,finans_budget
Not able to assign,Sambandsflokkurin,65,8,5.0,0.625,finans_budget
Not able to assign,Socialdemokratiet,65,25441,23591.0,0.9272827325969891,finans_budget
Not able to assign,Socialistisk Folkeparti,65,4072,3300.0,0.8104125736738703,finans_budget
