source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aase D. Madsen (udpeget af DF),Louise Frevert,Dansk Folkeparti,Uden for folketingsgrupperne,65,21,21.0,1.0,General
Aase D. Madsen (udpeget af DF),Lykke Roed,Dansk Folkeparti,Dansk Folkeparti,65,3,3.0,1.0,General
Aase D. Madsen (udpeget af DF),Margot Torp,Dansk Folkeparti,Socialdemokratiet,65,23,14.0,0.6086956521739131,General
Aase D. Madsen (udpeget af DF),Margrethe Vestager,Dansk Folkeparti,Radikale Venstre,65,8,6.0,0.75,General
Aase D. Madsen (udpeget af DF),Marianne Jelved,Dansk Folkeparti,Radikale Venstre,65,1,1.0,1.0,General
Aase D. Madsen (udpeget af DF),Marianne Pedersen,Dansk Folkeparti,Venstre,65,26,25.0,0.9615384615384616,General
Aase D. Madsen (udpeget af DF),Marion Pedersen,Dansk Folkeparti,Venstre,65,3,3.0,1.0,General
Aase D. Madsen (udpeget af DF),Martin Lidegaard,Dansk Folkeparti,Radikale Venstre,65,20,12.0,0.6,General
Aase D. Madsen (udpeget af DF),Mette Frederiksen,Dansk Folkeparti,Socialdemokratiet,65,11,8.0,0.7272727272727273,General
Aase D. Madsen (udpeget af DF),Mikkel Dencker,Dansk Folkeparti,Dansk Folkeparti,65,18,18.0,1.0,General
Aase D. Madsen (udpeget af DF),Mogens Nørgård,Dansk Folkeparti,Kristendemokraterne,65,11,6.0,0.5454545454545454,General
Aase D. Madsen (udpeget af DF),Morten Bødskov,Dansk Folkeparti,Socialdemokratiet,65,21,13.0,0.6190476190476191,General
Aase D. Madsen (udpeget af DF),Morten Helveg Petersen,Dansk Folkeparti,Radikale Venstre,65,22,13.0,0.5909090909090909,General
Aase D. Madsen (udpeget af DF),Morten Homann,Dansk Folkeparti,Socialistisk Folkeparti,65,20,11.0,0.55,General
Aase D. Madsen (udpeget af DF),Naser Khader,Dansk Folkeparti,Uden for folketingsgrupperne,65,18,11.0,0.6111111111111112,General
Aase D. Madsen (udpeget af DF),Nicolai Wammen,Dansk Folkeparti,Socialdemokratiet,65,1,1.0,1.0,General
Aase D. Madsen (udpeget af DF),Niels Helveg Petersen,Dansk Folkeparti,Radikale Venstre,65,5,4.0,0.8,General
Aase D. Madsen (udpeget af DF),Niels Sindal,Dansk Folkeparti,Socialdemokratiet,65,16,8.0,0.5,General
Aase D. Madsen (udpeget af DF),Ole Sohn,Dansk Folkeparti,Socialdemokratiet,65,9,1.0,0.1111111111111111,General
Aase D. Madsen (udpeget af DF),Ole Stavad (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,24,14.0,0.5833333333333334,General
Aase D. Madsen (udpeget af DF),Ole Vagn Christensen,Dansk Folkeparti,Socialdemokratiet,65,21,13.0,0.6190476190476191,General
Aase D. Madsen (udpeget af DF),Peder Sass,Dansk Folkeparti,Socialdemokratiet,65,23,12.0,0.5217391304347826,General
Aase D. Madsen (udpeget af DF),Per Dalgaard,Dansk Folkeparti,Dansk Folkeparti,65,14,14.0,1.0,General
