source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anders Samuelsen,Hans Christian Schmidt,Liberal Alliance,Venstre,68,237,143.0,0.6033755274261603,all_topics
Anders Samuelsen,Hans Kristian Skibby,Liberal Alliance,Danmarksdemokraterne,68,497,293.0,0.5895372233400402,all_topics
Anders Samuelsen,Helle Thorning-Schmidt,Liberal Alliance,Socialdemokratiet,68,11,2.0,0.18181818181818182,all_topics
Anders Samuelsen,Henning Hyllested,Liberal Alliance,Enhedslisten,68,387,165.0,0.4263565891472868,all_topics
Anders Samuelsen,Henrik Sass Larsen,Liberal Alliance,Socialdemokratiet,68,141,73.0,0.5177304964539007,all_topics
Anders Samuelsen,Holger K. Nielsen,Liberal Alliance,Socialistisk Folkeparti,68,330,205.0,0.6212121212121212,all_topics
Anders Samuelsen,Ida Auken,Liberal Alliance,Socialdemokratiet,68,195,110.0,0.5641025641025641,all_topics
Anders Samuelsen,Inger Støjberg,Liberal Alliance,Danmarksdemokraterne,68,1,1.0,1.0,all_topics
Anders Samuelsen,Jacob Jensen,Liberal Alliance,Venstre,68,52,38.0,0.7307692307692307,all_topics
Anders Samuelsen,Jakob Ellemann-Jensen,Liberal Alliance,Venstre,68,1,1.0,1.0,all_topics
Anders Samuelsen,Jakob Engel-Schmidt,Liberal Alliance,Moderaterne,68,130,103.0,0.7923076923076923,all_topics
Anders Samuelsen,Jan E. Jørgensen,Liberal Alliance,Venstre,68,421,320.0,0.7600950118764845,all_topics
Anders Samuelsen,Jan Johansen,Liberal Alliance,Socialdemokratiet,68,431,246.0,0.5707656612529002,all_topics
Anders Samuelsen,Jane Heitmann,Liberal Alliance,Venstre,68,1,1.0,1.0,all_topics
Anders Samuelsen,Jens Henrik Thulesen Dahl,Liberal Alliance,Danmarksdemokraterne,68,450,266.0,0.5911111111111111,all_topics
Anders Samuelsen,Jeppe Mikkelsen,Liberal Alliance,Radikale Venstre,68,452,268.0,0.5929203539823009,all_topics
Anders Samuelsen,Jesper Petersen,Liberal Alliance,Socialdemokratiet,68,409,238.0,0.5819070904645477,all_topics
Anders Samuelsen,Joachim B. Olsen,Liberal Alliance,Liberal Alliance,68,335,333.0,0.9940298507462687,all_topics
Anders Samuelsen,Johanne Schmidt-Nielsen,Liberal Alliance,Enhedslisten,68,340,122.0,0.3588235294117647,all_topics
Anders Samuelsen,John Dyrby Paulsen,Liberal Alliance,Socialdemokratiet,68,352,172.0,0.48863636363636365,all_topics
Anders Samuelsen,Jonas Dahl,Liberal Alliance,Socialistisk Folkeparti,68,1,1.0,1.0,all_topics
Anders Samuelsen,Julie Skovsby,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,all_topics
Anders Samuelsen,Karen Ellemann,Liberal Alliance,Venstre,68,374,259.0,0.6925133689839572,all_topics
Anders Samuelsen,Karen Hækkerup (udpeget af S),Liberal Alliance,Socialdemokratiet,68,198,104.0,0.5252525252525253,all_topics
Anders Samuelsen,Karin Nødgaard,Liberal Alliance,Dansk Folkeparti,68,270,179.0,0.662962962962963,all_topics
Anders Samuelsen,Karina Adsbøl,Liberal Alliance,Danmarksdemokraterne,68,423,238.0,0.5626477541371159,all_topics
Anders Samuelsen,Karina Lorentzen Dehnhardt,Liberal Alliance,Socialistisk Folkeparti,68,307,183.0,0.5960912052117264,all_topics
Anders Samuelsen,Karsten Lauritzen,Liberal Alliance,Venstre,68,316,232.0,0.7341772151898734,all_topics
Anders Samuelsen,Karsten Nonbo,Liberal Alliance,Venstre,68,1,1.0,1.0,all_topics
Anders Samuelsen,Kim Andersen (udpeget af V),Liberal Alliance,Venstre,68,381,248.0,0.6509186351706037,all_topics
Anders Samuelsen,Kim Christiansen,Liberal Alliance,Dansk Folkeparti,68,314,184.0,0.5859872611464968,all_topics
Anders Samuelsen,Kristian Thulesen Dahl,Liberal Alliance,Uden for folketingsgrupperne,68,94,37.0,0.39361702127659576,all_topics
Anders Samuelsen,Lars Barfoed,Liberal Alliance,Det Konservative Folkeparti,68,327,228.0,0.6972477064220184,all_topics
Anders Samuelsen,Lars Dohn,Liberal Alliance,Enhedslisten,68,357,155.0,0.4341736694677871,all_topics
Anders Samuelsen,Lars Løkke Rasmussen,Liberal Alliance,Moderaterne,68,75,27.0,0.36,all_topics
Anders Samuelsen,Lene Espersen,Liberal Alliance,Det Konservative Folkeparti,68,125,85.0,0.68,all_topics
Anders Samuelsen,Lennart Damsbo-Andersen,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,all_topics
Anders Samuelsen,Liselott Blixt,Liberal Alliance,Uden for folketingsgrupperne,68,333,208.0,0.6246246246246246,all_topics
Anders Samuelsen,Liv Holm Andersen,Liberal Alliance,Radikale Venstre,68,434,253.0,0.5829493087557603,all_topics
Anders Samuelsen,Lone Loklindt,Liberal Alliance,Radikale Venstre,68,468,278.0,0.594017094017094,all_topics
Anders Samuelsen,Lotte Rod,Liberal Alliance,Radikale Venstre,68,446,249.0,0.5582959641255605,all_topics
Anders Samuelsen,Louise Elholm,Liberal Alliance,Venstre,68,388,285.0,0.7345360824742269,all_topics
Anders Samuelsen,Mads Rørvig,Liberal Alliance,Venstre,68,220,161.0,0.7318181818181818,all_topics
Anders Samuelsen,Mai Mercado,Liberal Alliance,Det Konservative Folkeparti,68,1,1.0,1.0,all_topics
Anders Samuelsen,Margrethe Vestager,Liberal Alliance,Radikale Venstre,68,76,39.0,0.5131578947368421,all_topics
Anders Samuelsen,Marianne Jelved,Liberal Alliance,Radikale Venstre,68,198,122.0,0.6161616161616161,all_topics
Anders Samuelsen,Marie Krarup,Liberal Alliance,Uden for folketingsgrupperne,68,426,245.0,0.5751173708920188,all_topics
Anders Samuelsen,Marlene Borst Hansen,Liberal Alliance,Radikale Venstre,68,354,211.0,0.596045197740113,all_topics
Anders Samuelsen,Martin Geertsen,Liberal Alliance,Venstre,68,473,330.0,0.6976744186046512,all_topics
Anders Samuelsen,Martin Henriksen (udpeget af DF),Liberal Alliance,Dansk Folkeparti,68,139,97.0,0.697841726618705,all_topics
Anders Samuelsen,Merete Riisager,Liberal Alliance,Liberal Alliance,68,355,353.0,0.9943661971830986,all_topics
Anders Samuelsen,Mette Bock,Liberal Alliance,Liberal Alliance,68,339,337.0,0.9941002949852508,all_topics
Anders Samuelsen,Mette Frederiksen,Liberal Alliance,Socialdemokratiet,68,284,179.0,0.6302816901408451,all_topics
Anders Samuelsen,Mette Gjerskov,Liberal Alliance,Socialdemokratiet,68,1,1.0,1.0,all_topics
Anders Samuelsen,Mette Reissmann,Liberal Alliance,Socialdemokratiet,68,445,255.0,0.5730337078651685,all_topics
Anders Samuelsen,Michael Aastrup Jensen,Liberal Alliance,Venstre,68,15,14.0,0.9333333333333333,all_topics
Anders Samuelsen,Mike Legarth,Liberal Alliance,Det Konservative Folkeparti,68,322,212.0,0.6583850931677019,all_topics
Anders Samuelsen,Mogens Jensen,Liberal Alliance,Socialdemokratiet,68,188,114.0,0.6063829787234043,all_topics
Anders Samuelsen,Morten Marinus,Liberal Alliance,Dansk Folkeparti,68,447,256.0,0.5727069351230425,all_topics
Anders Samuelsen,Morten Østergaard,Liberal Alliance,Radikale Venstre,68,99,56.0,0.5656565656565656,all_topics
Anders Samuelsen,Nick Hækkerup,Liberal Alliance,Socialdemokratiet,68,44,21.0,0.4772727272727273,all_topics
Anders Samuelsen,Nicolai Wammen,Liberal Alliance,Socialdemokratiet,68,65,49.0,0.7538461538461538,all_topics
Anders Samuelsen,Nikolaj Villumsen,Liberal Alliance,Enhedslisten,68,296,128.0,0.43243243243243246,all_topics
Anders Samuelsen,Ole Birk Olesen,Liberal Alliance,Liberal Alliance,68,267,267.0,1.0,all_topics
Anders Samuelsen,Per Clausen,Liberal Alliance,Enhedslisten,68,362,133.0,0.3674033149171271,all_topics
Anders Samuelsen,Per Stig Møller,Liberal Alliance,Det Konservative Folkeparti,68,191,138.0,0.7225130890052356,all_topics
Anders Samuelsen,Pernille Rosenkrantz-Theil,Liberal Alliance,Socialdemokratiet,68,271,152.0,0.5608856088560885,all_topics
Anders Samuelsen,Pernille Skipper,Liberal Alliance,Enhedslisten,68,363,142.0,0.39118457300275483,all_topics
Anders Samuelsen,Pernille Vigsø Bagge,Liberal Alliance,Socialistisk Folkeparti,68,1,1.0,1.0,all_topics
Anders Samuelsen,Peter Christensen,Liberal Alliance,Venstre,68,176,95.0,0.5397727272727273,all_topics
Anders Samuelsen,Peter Skaarup,Liberal Alliance,Danmarksdemokraterne,68,112,49.0,0.4375,all_topics
Anders Samuelsen,Pia Olsen Dyhr,Liberal Alliance,Socialistisk Folkeparti,68,240,118.0,0.49166666666666664,all_topics
