voting_id,party,politician,vote_type,Period
9922,Venstre,Christoffer Aagaard Melson,1,71
9922,Venstre,Heidi Bank,1,71
9922,Venstre,Marie Bjerre,1,71
9923,Dansk Folkeparti,Alex Ahrendtsen,1,71
9923,Danmarksdemokraterne,Søren Espersen,1,71
9923,Danmarksdemokraterne,Peter Skaarup,1,71
9923,Venstre,Erling Bonnesen,1,71
9923,Moderaterne,Jakob Engel-Schmidt,1,71
9923,Venstre,Torsten Schack Pedersen,1,71
9923,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9923,Venstre,Louise Elholm,1,71
9923,Liberal Alliance,Ole Birk Olesen,1,71
9923,Venstre,Jan E. Jørgensen,1,71
9923,Enhedslisten,Trine Pertou Mach,1,71
9923,Radikale Venstre,Lotte Rod,1,71
9923,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9923,Venstre,Hans Christian Schmidt,1,71
9923,Venstre,Sophie Løhde,1,71
9923,Venstre,Christian Friis Bach,1,71
9923,Venstre,Thomas Danielsen,1,71
9923,Socialdemokratiet,Ida Auken,1,71
9923,Socialdemokratiet,Mogens Jensen,1,71
9923,Danmarksdemokraterne,Karina Adsbøl,1,71
9923,Socialdemokratiet,Pernille Rosenkrantz-Theil,1,71
9923,Enhedslisten,Søren Søndergaard,1,71
9923,Venstre,Michael Aastrup Jensen,1,71
9923,Venstre,Peter Juel-Jensen,1,71
9923,Det Konservative Folkeparti,Mai Mercado,1,71
9923,Radikale Venstre,Zenia Stampe,1,71
9923,Venstre,Kristian Pihl Lorentzen,1,71
9923,Socialdemokratiet,Thomas Jensen,1,71
9923,Socialdemokratiet,Simon Kollerup,1,71
9923,Socialdemokratiet,Jens Joel,1,71
9923,Socialdemokratiet,Jeppe Bruus,1,71
9923,Venstre,Lars Christian Lilleholt,1,71
9923,Socialdemokratiet,Morten Bødskov,1,71
9923,Socialdemokratiet,Flemming Møller Mortensen,1,71
9923,Socialdemokratiet,Magnus Heunicke,1,71
9923,Socialdemokratiet,Bjarne Laustsen,1,71
9923,Socialdemokratiet,Rasmus Prehn,1,71
9923,Socialdemokratiet,Per Husted,1,71
9923,Socialdemokratiet,Karin Gaardsted,1,71
9923,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9923,Enhedslisten,Søren Egge Rasmussen,1,71
9923,Danmarksdemokraterne,Marlene Harpsøe,1,71
9923,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9923,Venstre,Søren Gade,1,71
9923,Dansk Folkeparti,Peter Kofod,1,71
9923,Socialdemokratiet,Peter Hummelgaard,1,71
9923,Socialistisk Folkeparti,Jacob Mark,1,71
9923,Socialdemokratiet,Kasper Roug,1,71
9923,Socialdemokratiet,Malte Larsen,1,71
9923,Socialdemokratiet,Anne Paulin,1,71
9923,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9923,Socialistisk Folkeparti,Serdal Benli,1,71
9923,Enhedslisten,Victoria Velasquez,1,71
9923,Venstre,Christoffer Aagaard Melson,1,71
9923,Venstre,Heidi Bank,1,71
9923,Venstre,Marie Bjerre,1,71
9924,Dansk Folkeparti,Alex Ahrendtsen,1,71
9924,Danmarksdemokraterne,Søren Espersen,1,71
9924,Danmarksdemokraterne,Peter Skaarup,1,71
9924,Venstre,Erling Bonnesen,1,71
9924,Moderaterne,Jakob Engel-Schmidt,1,71
9924,Venstre,Torsten Schack Pedersen,1,71
9924,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9924,Venstre,Louise Elholm,1,71
9924,Liberal Alliance,Ole Birk Olesen,1,71
9924,Venstre,Jan E. Jørgensen,1,71
9924,Enhedslisten,Trine Pertou Mach,2,71
9924,Radikale Venstre,Lotte Rod,1,71
9924,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,2,71
9924,Venstre,Hans Christian Schmidt,1,71
9924,Venstre,Sophie Løhde,1,71
9924,Venstre,Christian Friis Bach,1,71
9924,Venstre,Thomas Danielsen,1,71
9924,Socialdemokratiet,Ida Auken,1,71
9924,Socialdemokratiet,Mogens Jensen,1,71
9924,Danmarksdemokraterne,Karina Adsbøl,1,71
9924,Socialdemokratiet,Pernille Rosenkrantz-Theil,1,71
9924,Enhedslisten,Søren Søndergaard,2,71
9924,Venstre,Michael Aastrup Jensen,1,71
9924,Venstre,Peter Juel-Jensen,1,71
9924,Det Konservative Folkeparti,Mai Mercado,1,71
9924,Radikale Venstre,Zenia Stampe,1,71
9924,Venstre,Kristian Pihl Lorentzen,1,71
9924,Socialdemokratiet,Thomas Jensen,1,71
9924,Socialdemokratiet,Simon Kollerup,1,71
9924,Socialdemokratiet,Jens Joel,1,71
9924,Socialdemokratiet,Jeppe Bruus,1,71
9924,Venstre,Lars Christian Lilleholt,1,71
9924,Socialdemokratiet,Morten Bødskov,1,71
9924,Socialdemokratiet,Flemming Møller Mortensen,1,71
9924,Socialdemokratiet,Magnus Heunicke,1,71
9924,Socialdemokratiet,Bjarne Laustsen,1,71
9924,Socialdemokratiet,Rasmus Prehn,1,71
9924,Socialdemokratiet,Per Husted,1,71
9924,Socialdemokratiet,Karin Gaardsted,1,71
9924,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9924,Enhedslisten,Søren Egge Rasmussen,2,71
9924,Danmarksdemokraterne,Marlene Harpsøe,1,71
9924,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9924,Venstre,Søren Gade,1,71
9924,Dansk Folkeparti,Peter Kofod,1,71
9924,Socialdemokratiet,Peter Hummelgaard,1,71
9924,Socialistisk Folkeparti,Jacob Mark,2,71
9924,Socialdemokratiet,Kasper Roug,1,71
9924,Socialdemokratiet,Malte Larsen,1,71
9924,Socialdemokratiet,Anne Paulin,1,71
9924,Socialistisk Folkeparti,Kirsten Normann Andersen,2,71
9924,Socialistisk Folkeparti,Serdal Benli,2,71
9924,Enhedslisten,Victoria Velasquez,2,71
9924,Venstre,Christoffer Aagaard Melson,1,71
9924,Venstre,Heidi Bank,1,71
9924,Venstre,Marie Bjerre,1,71
9925,Dansk Folkeparti,Alex Ahrendtsen,1,71
9925,Danmarksdemokraterne,Søren Espersen,1,71
9925,Danmarksdemokraterne,Peter Skaarup,1,71
9925,Venstre,Erling Bonnesen,1,71
9925,Moderaterne,Jakob Engel-Schmidt,1,71
9925,Venstre,Torsten Schack Pedersen,1,71
9925,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9925,Venstre,Louise Elholm,1,71
9925,Liberal Alliance,Ole Birk Olesen,1,71
9925,Venstre,Jan E. Jørgensen,1,71
9925,Enhedslisten,Trine Pertou Mach,1,71
9925,Radikale Venstre,Lotte Rod,1,71
9925,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9925,Venstre,Hans Christian Schmidt,1,71
9925,Venstre,Sophie Løhde,1,71
9925,Venstre,Christian Friis Bach,1,71
9925,Venstre,Thomas Danielsen,1,71
9925,Socialdemokratiet,Ida Auken,1,71
9925,Socialdemokratiet,Mogens Jensen,1,71
9925,Danmarksdemokraterne,Karina Adsbøl,1,71
9925,Socialdemokratiet,Pernille Rosenkrantz-Theil,1,71
9925,Enhedslisten,Søren Søndergaard,1,71
9925,Venstre,Michael Aastrup Jensen,1,71
9925,Venstre,Peter Juel-Jensen,1,71
9925,Det Konservative Folkeparti,Mai Mercado,1,71
9925,Radikale Venstre,Zenia Stampe,1,71
9925,Venstre,Kristian Pihl Lorentzen,1,71
9925,Socialdemokratiet,Thomas Jensen,1,71
9925,Socialdemokratiet,Simon Kollerup,1,71
9925,Socialdemokratiet,Jens Joel,1,71
9925,Socialdemokratiet,Jeppe Bruus,1,71
9925,Venstre,Lars Christian Lilleholt,1,71
9925,Socialdemokratiet,Morten Bødskov,1,71
9925,Socialdemokratiet,Flemming Møller Mortensen,1,71
9925,Socialdemokratiet,Magnus Heunicke,1,71
9925,Socialdemokratiet,Bjarne Laustsen,1,71
9925,Socialdemokratiet,Rasmus Prehn,1,71
9925,Socialdemokratiet,Per Husted,1,71
9925,Socialdemokratiet,Karin Gaardsted,1,71
9925,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9925,Enhedslisten,Søren Egge Rasmussen,1,71
9925,Danmarksdemokraterne,Marlene Harpsøe,1,71
9925,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9925,Venstre,Søren Gade,1,71
9925,Dansk Folkeparti,Peter Kofod,1,71
9925,Socialdemokratiet,Peter Hummelgaard,1,71
9925,Socialistisk Folkeparti,Jacob Mark,1,71
9925,Socialdemokratiet,Kasper Roug,1,71
9925,Socialdemokratiet,Malte Larsen,1,71
9925,Socialdemokratiet,Anne Paulin,1,71
9925,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9925,Socialistisk Folkeparti,Serdal Benli,1,71
9925,Enhedslisten,Victoria Velasquez,1,71
9925,Venstre,Christoffer Aagaard Melson,1,71
9925,Venstre,Heidi Bank,1,71
9925,Venstre,Marie Bjerre,1,71
9926,Dansk Folkeparti,Alex Ahrendtsen,2,71
9926,Danmarksdemokraterne,Søren Espersen,1,71
9926,Socialdemokratiet,Astrid Krag,1,71
9926,Danmarksdemokraterne,Peter Skaarup,1,71
9926,Venstre,Erling Bonnesen,1,71
9926,Venstre,Torsten Schack Pedersen,1,71
9926,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9926,Venstre,Louise Elholm,1,71
9926,Socialdemokratiet,Jesper Petersen,1,71
9926,Liberal Alliance,Ole Birk Olesen,1,71
9926,Venstre,Jan E. Jørgensen,1,71
9926,Radikale Venstre,Lotte Rod,1,71
9926,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9926,Socialdemokratiet,Trine Bramsen,1,71
9926,Danmarksdemokraterne,Dennis Flydtkjær,1,71
9926,Socialdemokratiet,Benny Engelbrecht,1,71
9926,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9926,Venstre,Hans Christian Schmidt,1,71
9926,Venstre,Preben Bang Henriksen,1,71
9926,Venstre,Sophie Løhde,1,71
9926,Venstre,Christian Friis Bach,1,71
9926,Socialdemokratiet,Ida Auken,1,71
9926,Danmarksdemokraterne,Karina Adsbøl,1,71
9926,Venstre,Hans Andersen,1,71
9926,Venstre,Anni Matthiesen,1,71
9926,Venstre,Jacob Jensen,1,71
9926,Enhedslisten,Søren Søndergaard,4,71
9926,Venstre,Michael Aastrup Jensen,1,71
9926,Venstre,Peter Juel-Jensen,1,71
9926,Det Konservative Folkeparti,Mai Mercado,1,71
9926,Radikale Venstre,Zenia Stampe,1,71
9926,Venstre,Kristian Pihl Lorentzen,1,71
9926,Socialdemokratiet,Thomas Jensen,1,71
9926,Socialdemokratiet,Simon Kollerup,1,71
9926,Socialdemokratiet,Jens Joel,1,71
9926,Socialdemokratiet,Flemming Møller Mortensen,1,71
9926,Socialdemokratiet,Bjarne Laustsen,1,71
9926,Socialdemokratiet,Per Husted,1,71
9926,Socialdemokratiet,Karin Gaardsted,1,71
9926,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9926,Det Konservative Folkeparti,Per Larsen,1,71
9926,Socialdemokratiet,Christian Rabjerg Madsen,1,71
9926,Dansk Folkeparti,Peter Kofod,2,71
9926,Socialdemokratiet,Mattias Tesfaye,1,71
9926,Danmarksdemokraterne,Lise Bech,1,71
9926,Alternativet,Torsten Gejl,1,71
9926,Socialdemokratiet,Peter Hummelgaard,1,71
9926,Socialdemokratiet,Kaare Dybvad Bek,1,71
9926,Socialdemokratiet,Kasper Roug,1,71
9926,Socialdemokratiet,Malte Larsen,1,71
9926,Socialdemokratiet,Anne Paulin,1,71
9926,Enhedslisten,Peder Hvelplund,4,71
9926,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9926,Socialistisk Folkeparti,Serdal Benli,1,71
9926,Enhedslisten,Mai Villadsen,4,71
9926,Enhedslisten,Victoria Velasquez,4,71
9926,Venstre,Morten Dahlin,1,71
9926,Venstre,Heidi Bank,1,71
9927,Dansk Folkeparti,Alex Ahrendtsen,1,71
9927,Socialdemokratiet,Astrid Krag,1,71
9927,Socialistisk Folkeparti,Pia Olsen Dyhr,1,71
9927,Venstre,Erling Bonnesen,1,71
9927,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9927,Venstre,Louise Elholm,1,71
9927,Socialdemokratiet,Jesper Petersen,1,71
9927,Liberal Alliance,Ole Birk Olesen,1,71
9927,Enhedslisten,Trine Pertou Mach,1,71
9927,Radikale Venstre,Lotte Rod,1,71
9927,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9927,Socialdemokratiet,Trine Bramsen,1,71
9927,Socialdemokratiet,Benny Engelbrecht,1,71
9927,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9927,Venstre,Hans Christian Schmidt,1,71
9927,Venstre,Preben Bang Henriksen,1,71
9927,Venstre,Christian Friis Bach,1,71
9927,Venstre,Thomas Danielsen,1,71
9927,Radikale Venstre,Martin Lidegaard,1,71
9927,Socialdemokratiet,Ida Auken,1,71
9927,Socialdemokratiet,Mogens Jensen,1,71
9927,Venstre,Anni Matthiesen,1,71
9927,Socialdemokratiet,Pernille Rosenkrantz-Theil,1,71
9927,Venstre,Jacob Jensen,1,71
9927,Venstre,Peter Juel-Jensen,1,71
9927,Danmarksdemokraterne,Inger Støjberg,1,71
9927,Det Konservative Folkeparti,Mai Mercado,1,71
9927,Socialdemokratiet,Thomas Jensen,1,71
9927,Socialdemokratiet,Jens Joel,1,71
9927,Venstre,Lars Christian Lilleholt,1,71
9927,Socialdemokratiet,Flemming Møller Mortensen,1,71
9927,Socialdemokratiet,Leif Lahn Jensen,1,71
9927,Socialdemokratiet,Rasmus Prehn,1,71
9927,Socialdemokratiet,Per Husted,1,71
9927,Socialdemokratiet,Karin Gaardsted,1,71
9927,Enhedslisten,Søren Egge Rasmussen,1,71
9927,Danmarksdemokraterne,Marlene Harpsøe,1,71
9927,Det Konservative Folkeparti,Rasmus Jarlov,1,71
9927,Venstre,Søren Gade,1,71
9927,Det Konservative Folkeparti,Per Larsen,1,71
9927,Socialdemokratiet,Lea Wermelin,1,71
9927,Socialdemokratiet,Christian Rabjerg Madsen,1,71
9927,Dansk Folkeparti,Peter Kofod,1,71
9927,Socialdemokratiet,Mattias Tesfaye,1,71
9927,Enhedslisten,Pelle Dragsted,1,71
9927,Socialdemokratiet,Kaare Dybvad Bek,1,71
9927,Socialdemokratiet,Kasper Roug,1,71
9927,Socialdemokratiet,Malte Larsen,1,71
9927,Socialdemokratiet,Anne Paulin,1,71
9927,Socialistisk Folkeparti,Carl Valentin,1,71
9927,Socialistisk Folkeparti,Serdal Benli,1,71
9927,Enhedslisten,Victoria Velasquez,1,71
9927,Venstre,Kim Valentin,1,71
9927,Venstre,Christoffer Aagaard Melson,1,71
9928,Dansk Folkeparti,Alex Ahrendtsen,2,71
9928,Danmarksdemokraterne,Søren Espersen,2,71
9928,Socialdemokratiet,Astrid Krag,1,71
9928,Danmarksdemokraterne,Peter Skaarup,2,71
9928,Venstre,Erling Bonnesen,1,71
9928,Socialdemokratiet,Mette Reissmann,1,71
9928,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9928,Venstre,Louise Elholm,1,71
9928,Socialdemokratiet,Jesper Petersen,1,71
9928,Liberal Alliance,Ole Birk Olesen,1,71
9928,Venstre,Jan E. Jørgensen,1,71
9928,Enhedslisten,Trine Pertou Mach,1,71
9928,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9928,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9928,Venstre,Hans Christian Schmidt,1,71
9928,Venstre,Preben Bang Henriksen,1,71
9928,Socialdemokratiet,Ida Auken,1,71
9928,Danmarksdemokraterne,Karina Adsbøl,2,71
9928,Venstre,Anni Matthiesen,1,71
9928,Venstre,Jacob Jensen,1,71
9928,Enhedslisten,Søren Søndergaard,1,71
9928,Venstre,Michael Aastrup Jensen,1,71
9928,Det Konservative Folkeparti,Mai Mercado,1,71
9928,Radikale Venstre,Zenia Stampe,1,71
9928,Venstre,Kristian Pihl Lorentzen,1,71
9928,Socialistisk Folkeparti,Karsten Hønge,1,71
9928,Socialdemokratiet,Thomas Jensen,1,71
9928,Socialdemokratiet,Jeppe Bruus,1,71
9928,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9928,Socialdemokratiet,Flemming Møller Mortensen,1,71
9928,Socialdemokratiet,Magnus Heunicke,1,71
9928,Socialdemokratiet,Rasmus Prehn,1,71
9928,Socialdemokratiet,Per Husted,1,71
9928,Socialdemokratiet,Karin Gaardsted,1,71
9928,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9928,Enhedslisten,Søren Egge Rasmussen,1,71
9928,Danmarksdemokraterne,Marlene Harpsøe,2,71
9928,Socialdemokratiet,Mattias Tesfaye,1,71
9928,Socialdemokratiet,Peter Hummelgaard,1,71
9928,Liberal Alliance,Carsten Bach,1,71
9928,Socialdemokratiet,Kaare Dybvad Bek,1,71
9928,Socialdemokratiet,Kasper Roug,1,71
9928,Socialdemokratiet,Malte Larsen,1,71
9928,Socialdemokratiet,Anne Paulin,1,71
9928,Enhedslisten,Peder Hvelplund,1,71
9928,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9928,Socialistisk Folkeparti,Serdal Benli,1,71
9928,Venstre,Kim Valentin,1,71
9928,Venstre,Morten Dahlin,1,71
9928,Venstre,Christoffer Aagaard Melson,1,71
9928,Venstre,Heidi Bank,1,71
9928,Venstre,Marie Bjerre,1,71
9929,Dansk Folkeparti,Alex Ahrendtsen,2,71
9929,Danmarksdemokraterne,Søren Espersen,2,71
9929,Socialdemokratiet,Astrid Krag,1,71
9929,Danmarksdemokraterne,Peter Skaarup,2,71
9929,Venstre,Erling Bonnesen,1,71
9929,Socialdemokratiet,Mette Reissmann,1,71
9929,Danmarksdemokraterne,Hans Kristian Skibby,2,71
9929,Venstre,Louise Elholm,1,71
9929,Socialdemokratiet,Jesper Petersen,1,71
9929,Liberal Alliance,Ole Birk Olesen,1,71
9929,Venstre,Jan E. Jørgensen,1,71
9929,Enhedslisten,Trine Pertou Mach,1,71
9929,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,2,71
9929,Socialdemokratiet,Trine Bramsen,1,71
9929,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9929,Venstre,Hans Christian Schmidt,1,71
9929,Venstre,Preben Bang Henriksen,1,71
9929,Socialdemokratiet,Ida Auken,1,71
9929,Danmarksdemokraterne,Karina Adsbøl,2,71
9929,Venstre,Anni Matthiesen,1,71
9929,Venstre,Jacob Jensen,1,71
9929,Enhedslisten,Søren Søndergaard,1,71
9929,Venstre,Michael Aastrup Jensen,1,71
9929,Det Konservative Folkeparti,Mai Mercado,1,71
9929,Radikale Venstre,Zenia Stampe,1,71
9929,Venstre,Kristian Pihl Lorentzen,1,71
9929,Socialistisk Folkeparti,Karsten Hønge,1,71
9929,Socialdemokratiet,Thomas Jensen,1,71
9929,Socialdemokratiet,Jeppe Bruus,1,71
9929,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9929,Socialdemokratiet,Flemming Møller Mortensen,1,71
9929,Socialdemokratiet,Magnus Heunicke,1,71
9929,Socialdemokratiet,Rasmus Prehn,1,71
9929,Socialdemokratiet,Per Husted,1,71
9929,Socialdemokratiet,Karin Gaardsted,1,71
9929,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9929,Enhedslisten,Søren Egge Rasmussen,1,71
9929,Danmarksdemokraterne,Marlene Harpsøe,2,71
9929,Socialdemokratiet,Mattias Tesfaye,1,71
9929,Socialdemokratiet,Peter Hummelgaard,1,71
9929,Liberal Alliance,Carsten Bach,1,71
9929,Socialdemokratiet,Kaare Dybvad Bek,1,71
9929,Socialdemokratiet,Kasper Roug,1,71
9929,Socialdemokratiet,Malte Larsen,1,71
9929,Socialdemokratiet,Anne Paulin,1,71
9929,Enhedslisten,Peder Hvelplund,1,71
9929,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9929,Socialistisk Folkeparti,Serdal Benli,1,71
9929,Venstre,Kim Valentin,1,71
9929,Venstre,Morten Dahlin,1,71
9929,Venstre,Christoffer Aagaard Melson,1,71
9929,Venstre,Heidi Bank,1,71
9929,Venstre,Marie Bjerre,1,71
9930,Dansk Folkeparti,Alex Ahrendtsen,2,71
9930,Danmarksdemokraterne,Søren Espersen,1,71
9930,Socialdemokratiet,Astrid Krag,1,71
9930,Danmarksdemokraterne,Peter Skaarup,2,71
9930,Venstre,Erling Bonnesen,1,71
9930,Socialdemokratiet,Mette Reissmann,1,71
9930,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9930,Venstre,Louise Elholm,1,71
9930,Socialdemokratiet,Jesper Petersen,1,71
9930,Liberal Alliance,Ole Birk Olesen,1,71
9930,Venstre,Jan E. Jørgensen,1,71
9930,Enhedslisten,Trine Pertou Mach,1,71
9930,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9930,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9930,Venstre,Hans Christian Schmidt,1,71
9930,Venstre,Preben Bang Henriksen,1,71
9930,Socialdemokratiet,Ida Auken,1,71
9930,Danmarksdemokraterne,Karina Adsbøl,1,71
9930,Venstre,Anni Matthiesen,1,71
9930,Venstre,Jacob Jensen,1,71
9930,Enhedslisten,Søren Søndergaard,1,71
9930,Venstre,Michael Aastrup Jensen,1,71
9930,Det Konservative Folkeparti,Mai Mercado,2,71
9930,Radikale Venstre,Zenia Stampe,1,71
9930,Venstre,Kristian Pihl Lorentzen,1,71
9930,Socialistisk Folkeparti,Karsten Hønge,1,71
9930,Socialdemokratiet,Thomas Jensen,1,71
9930,Socialdemokratiet,Jeppe Bruus,1,71
9930,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9930,Socialdemokratiet,Flemming Møller Mortensen,1,71
9930,Socialdemokratiet,Magnus Heunicke,1,71
9930,Socialdemokratiet,Rasmus Prehn,1,71
9930,Socialdemokratiet,Per Husted,1,71
9930,Socialdemokratiet,Karin Gaardsted,1,71
9930,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9930,Enhedslisten,Søren Egge Rasmussen,1,71
9930,Danmarksdemokraterne,Marlene Harpsøe,1,71
9930,Socialdemokratiet,Mattias Tesfaye,1,71
9930,Socialdemokratiet,Peter Hummelgaard,1,71
9930,Liberal Alliance,Carsten Bach,1,71
9930,Socialdemokratiet,Kaare Dybvad Bek,1,71
9930,Socialdemokratiet,Kasper Roug,1,71
9930,Socialdemokratiet,Malte Larsen,1,71
9930,Socialdemokratiet,Anne Paulin,1,71
9930,Enhedslisten,Peder Hvelplund,1,71
9930,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9930,Socialistisk Folkeparti,Serdal Benli,1,71
9930,Venstre,Kim Valentin,1,71
9930,Venstre,Morten Dahlin,1,71
9930,Venstre,Christoffer Aagaard Melson,1,71
9930,Venstre,Heidi Bank,1,71
9930,Venstre,Marie Bjerre,1,71
9931,Dansk Folkeparti,Alex Ahrendtsen,1,71
9931,Danmarksdemokraterne,Søren Espersen,1,71
9931,Socialdemokratiet,Astrid Krag,1,71
9931,Danmarksdemokraterne,Peter Skaarup,1,71
9931,Venstre,Erling Bonnesen,1,71
9931,Socialdemokratiet,Mette Reissmann,1,71
9931,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9931,Venstre,Louise Elholm,1,71
9931,Socialdemokratiet,Jesper Petersen,1,71
9931,Liberal Alliance,Ole Birk Olesen,1,71
9931,Venstre,Jan E. Jørgensen,1,71
9931,Enhedslisten,Trine Pertou Mach,1,71
9931,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9931,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9931,Venstre,Hans Christian Schmidt,1,71
9931,Venstre,Preben Bang Henriksen,1,71
9931,Socialdemokratiet,Ida Auken,1,71
9931,Danmarksdemokraterne,Karina Adsbøl,1,71
9931,Venstre,Anni Matthiesen,1,71
9931,Venstre,Jacob Jensen,1,71
9931,Enhedslisten,Søren Søndergaard,1,71
9931,Venstre,Michael Aastrup Jensen,1,71
9931,Det Konservative Folkeparti,Mai Mercado,1,71
9931,Radikale Venstre,Zenia Stampe,1,71
9931,Venstre,Kristian Pihl Lorentzen,1,71
9931,Socialistisk Folkeparti,Karsten Hønge,1,71
9931,Socialdemokratiet,Thomas Jensen,1,71
9931,Socialdemokratiet,Jeppe Bruus,1,71
9931,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9931,Socialdemokratiet,Flemming Møller Mortensen,1,71
9931,Socialdemokratiet,Magnus Heunicke,1,71
9931,Socialdemokratiet,Rasmus Prehn,1,71
9931,Socialdemokratiet,Per Husted,1,71
9931,Socialdemokratiet,Karin Gaardsted,1,71
9931,Socialdemokratiet,Ane Halsboe-Jørgensen,1,71
9931,Enhedslisten,Søren Egge Rasmussen,1,71
9931,Danmarksdemokraterne,Marlene Harpsøe,1,71
9931,Socialdemokratiet,Mattias Tesfaye,1,71
9931,Socialdemokratiet,Peter Hummelgaard,1,71
9931,Liberal Alliance,Carsten Bach,1,71
9931,Socialdemokratiet,Kaare Dybvad Bek,1,71
9931,Socialdemokratiet,Kasper Roug,1,71
9931,Socialdemokratiet,Malte Larsen,1,71
9931,Socialdemokratiet,Anne Paulin,1,71
9931,Enhedslisten,Peder Hvelplund,1,71
9931,Socialistisk Folkeparti,Kirsten Normann Andersen,1,71
9931,Socialistisk Folkeparti,Serdal Benli,1,71
9931,Venstre,Kim Valentin,1,71
9931,Venstre,Morten Dahlin,1,71
9931,Venstre,Christoffer Aagaard Melson,1,71
9931,Venstre,Heidi Bank,1,71
9931,Venstre,Marie Bjerre,1,71
9932,Dansk Folkeparti,Alex Ahrendtsen,1,71
9932,Danmarksdemokraterne,Søren Espersen,1,71
9932,Socialdemokratiet,Astrid Krag,1,71
9932,Danmarksdemokraterne,Peter Skaarup,1,71
9932,Venstre,Erling Bonnesen,1,71
9932,Socialdemokratiet,Mette Reissmann,1,71
9932,Danmarksdemokraterne,Hans Kristian Skibby,1,71
9932,Venstre,Louise Elholm,1,71
9932,Socialdemokratiet,Jesper Petersen,1,71
9932,Liberal Alliance,Ole Birk Olesen,2,71
9932,Venstre,Jan E. Jørgensen,1,71
9932,Enhedslisten,Trine Pertou Mach,1,71
9932,Danmarksdemokraterne,Jens Henrik Thulesen Dahl,1,71
9932,Socialistisk Folkeparti,Karina Lorentzen Dehnhardt,1,71
9932,Venstre,Hans Christian Schmidt,1,71
9932,Venstre,Preben Bang Henriksen,1,71
9932,Socialdemokratiet,Ida Auken,1,71
9932,Danmarksdemokraterne,Karina Adsbøl,1,71
9932,Venstre,Anni Matthiesen,1,71
9932,Venstre,Jacob Jensen,1,71
9932,Enhedslisten,Søren Søndergaard,1,71
9932,Venstre,Michael Aastrup Jensen,1,71
9932,Det Konservative Folkeparti,Mai Mercado,2,71
9932,Radikale Venstre,Zenia Stampe,1,71
9932,Venstre,Kristian Pihl Lorentzen,1,71
9932,Socialistisk Folkeparti,Karsten Hønge,1,71
9932,Socialdemokratiet,Thomas Jensen,1,71
9932,Socialdemokratiet,Jeppe Bruus,1,71
9932,Socialistisk Folkeparti,Lisbeth Bech-Nielsen,1,71
9932,Socialdemokratiet,Flemming Møller Mortensen,1,71
9932,Socialdemokratiet,Magnus Heunicke,1,71
9932,Socialdemokratiet,Rasmus Prehn,1,71
9932,Socialdemokratiet,Per Husted,1,71
9932,Socialdemokratiet,Karin Gaardsted,1,71
