party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Det Konservative Folkeparti,Socialistisk Folkeparti,67,24442,14667.0,0.6000736437280092,skat
Det Konservative Folkeparti,Uden for Folketingsgrupperne,67,623,499.0,0.8009630818619583,skat
Det Konservative Folkeparti,Venstre,67,56643,56631.0,0.9997881468142578,skat
Enhedslisten,Enhedslisten,67,177,177.0,1.0,skat
Enhedslisten,Inuit Ataqatigiit,67,2,0.0,0.0,skat
Enhedslisten,Liberal Alliance,67,389,152.0,0.390745501285347,skat
Enhedslisten,Radikale Venstre,67,1582,971.0,0.6137800252844501,skat
Enhedslisten,Sambandsflokkurin,67,10,2.0,0.2,skat
Enhedslisten,Siumut,67,26,7.0,0.2692307692307692,skat
Enhedslisten,Socialdemokratiet,67,9326,5868.0,0.6292086639502467,skat
Enhedslisten,Socialistisk Folkeparti,67,4588,3013.0,0.6567131647776809,skat
Enhedslisten,Uden for Folketingsgrupperne,67,122,40.0,0.32786885245901637,skat
Enhedslisten,Venstre,67,10630,3638.0,0.342238946378175,skat
Inuit Ataqatigiit,Liberal Alliance,67,1,0.0,0.0,skat
Inuit Ataqatigiit,Radikale Venstre,67,5,5.0,1.0,skat
Inuit Ataqatigiit,Sambandsflokkurin,67,1,1.0,1.0,skat
Inuit Ataqatigiit,Socialdemokratiet,67,24,24.0,1.0,skat
Inuit Ataqatigiit,Socialistisk Folkeparti,67,12,12.0,1.0,skat
Inuit Ataqatigiit,Venstre,67,35,35.0,1.0,skat
Liberal Alliance,Liberal Alliance,67,34,34.0,1.0,skat
Liberal Alliance,Radikale Venstre,67,844,567.0,0.6718009478672986,skat
Liberal Alliance,Sambandsflokkurin,67,5,3.0,0.6,skat
Liberal Alliance,Siumut,67,14,14.0,1.0,skat
Liberal Alliance,Socialdemokratiet,67,4963,3268.0,0.6584726979649406,skat
Liberal Alliance,Socialistisk Folkeparti,67,2444,1564.0,0.6399345335515548,skat
Liberal Alliance,Uden for Folketingsgrupperne,67,58,45.0,0.7758620689655172,skat
Liberal Alliance,Venstre,67,5653,4834.0,0.8551211745975588,skat
Radikale Venstre,Radikale Venstre,67,1371,1362.0,0.9934354485776805,skat
Radikale Venstre,Sambandsflokkurin,67,19,13.0,0.6842105263157895,skat
Radikale Venstre,Siumut,67,56,56.0,1.0,skat
Radikale Venstre,Socialdemokratiet,67,20268,17089.0,0.8431517663311624,skat
Radikale Venstre,Socialistisk Folkeparti,67,10030,8472.0,0.844666001994018,skat
Radikale Venstre,Uden for Folketingsgrupperne,67,235,163.0,0.6936170212765957,skat
Radikale Venstre,Venstre,67,23086,14576.0,0.6313783245256865,skat
Sambandsflokkurin,Socialdemokratiet,67,118,74.0,0.6271186440677966,skat
