party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Frie Grønne,Socialistisk Folkeparti,70,1743,1286.0,0.7378083763625932,retspolitik
Frie Grønne,Uden for Folketingsgrupperne,70,504,182.0,0.3611111111111111,retspolitik
Frie Grønne,Venstre,70,4145,1764.0,0.4255729794933655,retspolitik
Kristendemokraterne,Liberal Alliance,70,72,36.0,0.5,retspolitik
Kristendemokraterne,Nye Borgerlige,70,165,74.0,0.4484848484848485,retspolitik
Kristendemokraterne,Radikale Venstre,70,522,365.0,0.6992337164750958,retspolitik
Kristendemokraterne,Sambandsflokkurin,70,1,0.0,0.0,retspolitik
Kristendemokraterne,Socialdemokratiet,70,1598,1026.0,0.6420525657071339,retspolitik
Kristendemokraterne,Socialistisk Folkeparti,70,597,405.0,0.678391959798995,retspolitik
Kristendemokraterne,Uden for Folketingsgrupperne,70,159,98.0,0.6163522012578616,retspolitik
Kristendemokraterne,Venstre,70,1518,865.0,0.569828722002635,retspolitik
Liberal Alliance,Nye Borgerlige,70,612,402.0,0.6568627450980392,retspolitik
Liberal Alliance,Radikale Venstre,70,2883,1747.0,0.60596600763094,retspolitik
Liberal Alliance,Sambandsflokkurin,70,6,6.0,1.0,retspolitik
Liberal Alliance,Socialdemokratiet,70,7076,4683.0,0.6618145845110232,retspolitik
Liberal Alliance,Socialistisk Folkeparti,70,2841,1589.0,0.5593101020767336,retspolitik
Liberal Alliance,Uden for Folketingsgrupperne,70,634,316.0,0.49842271293375395,retspolitik
